date_id,airport_id,airline_id,route_id,flight_type_id,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
13,3,5,14,1,172,0,0,11.627907,56.976744,18.604651,7.55814,1.744186,2.906977,0.0,0.581395,0.0,0.0,0.0,6.639535,198,89.89899,7.818182
13,3,15,14,2,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0,0.0,0.0
13,3,28,14,1,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0.0,0.0
13,3,29,14,1,110,0,0,19.090909,50.909091,15.454545,3.636364,3.636364,4.545455,0.909091,0.909091,0.909091,0.0,0.0,17.254545,0,0.0,0.0
13,3,5,15,1,116,0,0,4.310345,63.793103,22.413793,3.448276,2.586207,3.448276,0.0,0.0,0.0,0.0,0.0,5.439655,108,78.703704,12.0
13,3,5,19,1,18,0,0,5.555556,44.444444,16.666667,22.222222,11.111111,0.0,0.0,0.0,0.0,0.0,0.0,10.333333,0,0.0,0.0
13,3,31,597,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,102.0
13,3,28,124,1,8,0,0,0.0,50.0,37.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8,75.0,14.625
13,3,37,501,2,2,0,0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,201.0,0,0.0,0.0
13,3,28,288,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50.0,30.0
13,3,5,133,1,8,0,0,0.0,37.5,37.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,9.375,22,86.363636,6.409091
13,3,14,72,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,11.0
13,3,29,72,1,18,0,0,27.777778,50.0,16.666667,5.555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.611111,0,0.0,0.0
13,3,10,73,2,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0.0,0.0
13,3,34,73,1,26,0,0,3.846154,42.307692,7.692308,19.230769,11.538462,15.384615,0.0,0.0,0.0,0.0,0.0,24.076923,0,0.0,0.0
13,3,5,73,1,56,0,0,3.571429,30.357143,39.285714,10.714286,8.928571,7.142857,0.0,0.0,0.0,0.0,0.0,15.303571,40,60.0,18.55
13,3,28,73,1,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0
13,3,201,136,2,2,0,0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0,0.0,0.0
13,3,17,28,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50.0,29.5
13,3,9,28,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,22.0
13,3,14,77,1,18,0,0,11.111111,33.333333,38.888889,16.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.722222,0,0.0,0.0
13,3,14,218,1,10,0,0,10.0,30.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0,0.0,0.0
13,3,9,218,2,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0,0.0,0.0
13,3,192,187,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,0.0
13,3,5,29,1,30,0,0,0.0,33.333333,33.333333,10.0,13.333333,3.333333,6.666667,0.0,0.0,0.0,0.0,21.6,44,65.909091,19.431818
13,3,12,29,2,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0.0,0.0
13,3,5,33,1,20,0,0,15.0,65.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,20,85.0,5.9
13,3,14,33,1,34,0,0,32.352941,32.352941,20.588235,5.882353,8.823529,0.0,0.0,0.0,0.0,0.0,0.0,6.147059,0,0.0,0.0
13,3,14,158,1,8,0,0,0.0,37.5,25.0,25.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,14.125,0,0.0,0.0
13,3,29,158,1,10,0,0,0.0,60.0,10.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.1,0,0.0,0.0
